"","score_file"
"R06C01-10020598",0.178048
"R02C01-10018057",0.13
"R03C01-10014054",0.13
"R05C01-10022548",0.178
"R06C01-10022015",0.178
"R08C01-10021953",0.13
"R03C01-10023270",0.065715
"R04C01-10022646",0.130096
"R05C01-10022035",0.178
"R06C01-10022613",0.13
"R07C01-10018054",0.13
"R08C01-10023283",0.114641
"R01C01-10023205",0.178
"R03C01-10022873",0.113975
"R04C01-10021521",0.065065
"R05C01-10022615",0.13
"R06C01-10014739",0.226
"R07C01-10023285",0.13
"R08C01-10014016",0.130096
"R01C01-10029894",0.13
"R02C01-10028519",0.113065
"R03C01-10028488",0.113113
"R05C01-10028513",0.13
"R06C01-10028498",0.13
"R01C01-10023894",0.13
"R02C01-10023892",0.178
"R04C01-10025521",0.13
"R05C01-10025522",0.178
"R06C01-10025786",0.13
"R07C01-10025523",0.13
"R01C01-10032951",0.065
"R02C01-10033231",0.13
"R03C01-10031060",0.06513
"R04C01-10033238",0.178
"R06C01-10031024",0.178
"R07C01-10032986",0.130048
"R08C01-10033435",0.13
"R02C01-10033847",0.178
"R03C01-10033828",0.065065
"R04C01-10033827",0.065048
"R05C01-10034120",0.13
"R06C01-10034707",0.178096
"R07C01-10033876",0.13
"R01C01-10035310",0.178
"R02C01-10034706",0.13
"R03C01-10033745",0.13
"R04C01-10031893",0.130048
"R06C01-10031016",0.178
"R07C01-10031027",0.13
"R08C01-10034121",0.161
"R01C01-10025540",0.177333
"R02C01-10028473",0.178
"R03C01-10025541",0.178048
"R04C01-10025547",0.13
"R05C01-10025542",0.13
"R06C01-10025553",0.130048
"R07C01-10025543",0.178
"R01C01-10027326",0.199696
"R02C01-10024017",0.178
"R03C01-10026139",0.065195
"R04C01-10026137",0.13
"R06C01-10026699",0.13024
"R07C01-10026698",0.178
"R08C01-10029364",0.178
"R01C01-10028441",0.13
"R02C01-10026752",0.178
"R03C01-10028862",0.13
"R04C01-10027399",0.178
"R06C01-10028151",0.13
"R07C01-10026625",0.178
"R08C01-10028458",0.13
"R01C01-10026701",0.13
"R02C01-10027191",0.113
"R03C01-10027202",0.065195
"R04C01-10027193",0.13
"R05C01-10024028",0.13
"R06C01-10012552",0.226
"R08C01-10026141",0.13
"R01C01-10028442",0.13
"R02C01-10026686",0.13
"R04C01-10026136",0.226
"R05C01-10022691",0.13
"R07C01-10024022",0.178
"R08C01-10029363",0.178
"R01C01-10025361",0.13
"R02C01-10024570",0.13
"R03C01-10025364",0.13
"R04C01-10024693",0.065
"R05C01-10028474",0.065
"R06C01-10028968",0.13
"R07C01-10027140",0.11352
"R01C01-10027776",0.13
"R02C01-10027989",0.113
"R03C01-10027194",0.178048
"R05C01-10026140",0.13
"R06C01-10027195",0.17824
"R01C01-10025366",0.130048
"R02C01-10024460",0.13
"R03C01-10024467",0.178
"R05C01-10025368",0.130048
"R06C01-10025371",0.178
"R08C01-10024791",0.13
"R02C01-10036567",0.178
"R03C01-10035363",0.178
"R04C01-10031274",0.178
"R05C01-10036373",0.226
"R06C01-10030839",0.13
"R07C01-10036375",0.13
"R08C01-10036114",0.13
"R01C01-10031112",0.226
"R02C01-10031194",0.13
"R03C01-10031184",0.178
"R04C01-10028545",0.13
"R05C01-10031190",0.178
"R06C01-10031197",0.13
"R07C01-10031189",0.178
"R01C01-10036365",0.226
"R05C01-10035361",0.178
"R06C01-10036296",0.178
"R08C01-10036176",0.13
"R01C01-10031196",0.065
"R02C01-10026170",0.130048
"R03C01-10031193",0.177856
"R04C01-10030940",0.13
"R05C01-10031540",0.13
"R06C01-10031191",0.13
"R07C01-10031287",0.178
"R08C01-10031188",0.178
"R01C01-10028455",0.178
"R02C01-10028454",0.178
"R03C01-10027074",0.13
"R04C01-10027070",0.226
"R05C01-10027071",0.178
"R07C01-10027069",0.13
"R01C01-10035484",0.13
"R02C01-10035487",0.13
"R03C01-10035943",0.177376
"R04C01-10036359",0.130048
"R05C01-10036360",0.178
"R06C01-10035490",0.178
"R08C01-10036196",0.177232
"R01C01-10036370",0.178
"R02C01-10036467",0.178
"R03C01-10034657",0.13
"R04C01-10036356",0.178
"R05C01-10036163",0.13
"R07C01-10035160",0.178
"R08C01-10036181",0.178096
"R01C01-10035492",0.130048
"R02C01-10036363",0.065455
"R03C01-10035485",0.13
"R04C01-10035483",0.178
"R05C01-10036161",0.13
"R06C01-10036164",0.225904
"R07C01-10036364",0.13
"R08C01-10036162",0.226
"R01C01-10036357",0.13
"R02C01-10036299",0.161602
"R03C01-10035262",0.065
"R04C01-10035260",0.11313
"R07C01-10036168",0.11313
"R08C01-10036358",0.065065
"R01C01-10025357",0.130048
"R03C01-10024481",0.178
"R04C01-10024482",0.178
"R05C01-10024479",0.178
"R06C01-10024480",0.105241
"R07C01-10024565",0.13
"R02C01-10025533",0.06513
"R05C01-10025536",0.113
"R06C01-10025537",0.13
"R07C01-10025538",0.130048
"R08C01-10024694",0.178
"R01C01-10036381",0.13
"R03C01-10034751",0.130048
"R05C01-10034421",0.177856
"R06C01-10035027",0.226
"R07C01-10035478",0.178
"R01C01-10030695",0.226
"R02C01-10030646",0.13
"R03C01-10030729",0.13
"R04C01-10030696",0.130048
"R05C01-10030824",0.065065
"R06C01-10030647",0.225952
"R07C01-10030691",0.177952
"R08C01-10030692",0.13
"R02C01-10031752",0.13
"R03C01-10030895",0.130048
"R04C01-10030601",0.13
"R06C01-10030743",0.178
"R07C01-10031330",0.13
"R01C01-10013180",0.177952
"R02C01-10013181",0.226
"R03C01-10013127",0.226
"R04C01-10013183",0.178
"R06C01-10013185",0.13
"R07C01-10013184",0.13
"R01C01-10013073",0.13
"R02C01-10013065",0.13
"R03C01-10012912",0.178096
"R04C01-10013780",0.13
"R05C01-10013794",0.178
"R07C01-10013779",0.178
"R01C01-10031156",0.13
"R02C01-10031312",0.178
"R03C01-10031155",0.178
"R04C01-10031157",0.178
"R05C01-10027131",0.13
"R06C01-10027139",0.130048
"R07C01-10029444",0.13
"R01C01-10027109",0.130048
"R03C01-10027159",0.130048
"R04C01-10028250",0.113715
"R05C01-10028145",0.13
"R08C01-10027239",0.130096
"R01C01-10035908",0.22576
"R02C01-10035905",0.178
"R03C01-10036106",0.11326
"R05C01-10035406",0.178048
"R07C01-10035912",0.178
"R08C01-10033928",0.130048
"R01C01-10031672",0.178
"R02C01-10031678",0.178
"R03C01-10031344",0.178
"R05C01-10031643",0.130096
"R06C01-10028481",0.13
"R08C01-10028635",0.130048
"R03C01-10013244",0.0663
"R05C01-10013777",0.13
"R07C01-10013778",0.06526
"R08C01-10013064",0.177952
"R01C01-10035441",0.13
"R02C01-10033820",0.178
"R03C01-10036095",0.13
"R04C01-10035457",0.178
"R06C01-10035442",0.178
"R08C01-10035251",0.066071
"R01C01-10032707",0.13
"R02C01-10034266",0.178
"R03C01-10032806",0.13
"R04C01-10034199",0.113
"R05C01-10033664",0.13
"R06C01-10026854",0.065195
"R01C01-10031467",0.178048
"R02C01-10031890",0.178
"R03C01-10036202",0.13
"R04C01-10031892",0.171952
"R06C01-10035360",0.178
"R07C01-10033830",0.178
"R08C01-10023735",0.13
"R01C01-10013091",0.178
"R02C01-10013092",0.226
"R05C01-10013096",0.13
"R06C01-10013097",0.13
"R07C01-10013098",0.162304
"R01C01-10013270",0.13
"R02C01-10013255",0.178
"R03C01-10013069",0.13
"R04C01-10013796",0.13
"R05C01-10013799",0.178
"R06C01-10013797",0.145504
"R07C01-10013070",0.13
"R08C01-10013071",0.13
"R01C01-10033326",0.13
"R02C01-10035651",0.178
"R03C01-10035601",0.178
"R04C01-10035650",0.178
"R06C01-10035605",0.177568
"R07C01-10026965",0.178
"R08C01-10035602",0.13
"R02C01-10028465",0.13
"R03C01-10028161",0.13
"R04C01-10028637",0.113
"R05C01-10029659",0.226
"R06C01-10028658",0.178
"R07C01-10028555",0.178
"R08C01-10028556",0.065
"R01C01-10013192",0.13
"R02C01-10013193",0.13
"R03C01-10013128",0.178
"R04C01-10013129",0.17704
"R05C01-10013130",0.16089
"R06C01-10013131",0.130192
"R07C01-10037973",0.178
"R08C01-10034601",0.178
"R01C01-10034727",0.16004
"R02C01-10036198",0.178
"R03C01-10034733",0.130624
"R04C01-10035116",0.178
"R05C01-10035237",0.225952
"R06C01-10035434",0.065
"R07C01-10035932",0.178
"R08C01-10036187",0.117225
"R01C01-10034037",0.130048
"R02C01-10035670",0.178
"R03C01-10035617",0.177952
"R06C01-10035585",0.130048
"R07C01-10034447",0.178
"R08C01-10033761",0.13
"R02C01-10026966",0.226
"R03C01-10034217",0.13
"R04C01-10034243",0.13
"R05C01-10030443",0.13
"R06C01-10034067",0.13
"R08C01-10032778",0.13
"R04C01-10013819",0.178192
"R05C01-10013820",0.13
"R06C01-10013821",0.065
"R07C01-10013822",0.13
"R08C01-10013824",0.13
"R01C01-10022731",0.065113
"R02C01-10024429",0.13
"R03C01-10024430",0.178
"R04C01-10022724",0.065
"R06C01-10024520",0.13
"R07C01-10024055",0.065065
"R08C01-10024431",0.13
"R02C01-10028606",0.06721
"R03C01-10028605",0.178048
"R04C01-10028609",0.13
"R05C01-10028608",0.178
"R08C01-10029365",0.178
"R02C01-10029853",0.177952
"R03C01-10030728",0.13
"R04C01-10030682",0.178
"R05C01-10030689",0.13
"R06C01-10030065",0.065065
"R07C01-10030694",0.178
"R02C01-10031642",0.13
"R04C01-10031353",0.178
"R05C01-10026207",0.13
"R06C01-10031556",0.130048
"R07C01-10031688",0.13
"R08C01-10030912",0.226
"R01C01-10035515",0.225472
"R03C01-10035676",0.178
"R04C01-10022192",0.113195
"R05C01-10034388",0.178
"R06C01-10031284",0.13
"R01C01-10035397",0.13
"R02C01-10035775",0.178
"R03C01-10035418",0.13
"R04C01-10035365",0.178
"R05C01-10035369",0.130048
"R06C01-10035419",0.13
"R07C01-10035107",0.13
"R08C01-10035979",0.177472
"R01C01-10035349",0.178
"R02C01-10030127",0.178
"R03C01-10033811",0.130192
"R04C01-10034741",0.226
"R05C01-10035241",0.13
"R06C01-10036039",0.178
"R07C01-10035839",0.178
"R08C01-10035368",0.13
"R01C01-10034092",0.113113
"R02C01-10035429",0.178
"R03C01-10035430",0.13
"R04C01-10034726",0.178
"R05C01-10035440",0.178
"R07C01-10035426",0.226
"R01C01-10022730",0.178048
"R03C01-10024506",0.178048
"R04C01-10024521",0.178
"R06C01-10024633",0.11326
"R07C01-10024585",0.16113
"R08C01-10024428",0.178
"R01C01-10028156",0.13
"R04C01-10027133",0.11313
"R05C01-10030724",0.13
"R07C01-10031151",0.113325
"R08C01-10031244",0.065308
"R01C01-10013099",0.129935
"R02C01-10013089",0.13
"R03C01-10013170",0.13
"R04C01-10013169",0.178048
"R05C01-10013269",0.13
"R06C01-10013268",0.178
"R07C01-10013166",0.13
"R08C01-10013090",0.13
"R01C01-10028536",0.178
"R02C01-10031161",0.178
"R03C01-10028206",0.13
"R04C01-10028207",0.13
"R05C01-10031104",0.13
"R06C01-10031103",0.178
"R07C01-10031105",0.13
"R08C01-10031101",0.178
"R03C01-10031199",0.178
"R04C01-10031205",0.130048
"R05C01-10026622",0.13
"R06C01-10031201",0.178
"R07C01-10028853",0.178
"R08C01-10027243",0.13
"R02C01-10029776",0.13
"R03C01-10030885",0.13
"R04C01-10030686",0.178
"R05C01-10030059",0.178
"R06C01-10031168",0.13
"R07C01-10031169",0.13
"R08C01-10028535",0.178
"R01C01-10029429",0.178
"R02C01-10028208",0.13
"R03C01-10031177",0.11313
"R04C01-10031183",0.065
"R06C01-10029428",0.13
"R08C01-10031243",0.157544
"R02C01-10029453",0.13
"R04C01-10031125",0.178
"R06C01-10031149",0.178
"R07C01-10030723",0.13
"R01C01-10036156",0.13
"R02C01-10036189",0.13
"R03C01-10035024",0.13
"R04C01-10035476",0.157888
"R06C01-10035185",0.130048
"R07C01-10036183",0.178
"R08C01-10036185",0.178048
"R01C01-10031126",0.226
"R02C01-10031154",0.13
"R03C01-10031162",0.13
"R04C01-10031164",0.13
"R05C01-10031163",0.161099
"R06C01-10027141",0.178
"R07C01-10031180",0.113195
"R08C01-10031430",0.13
"R01C01-10031185",0.13
"R02C01-10031198",0.177712
"R03C01-10029874",0.11313
"R04C01-10031234",0.226
"R05C01-10031178",0.13
"R06C01-10031241",0.130048
"R07C01-10031235",0.178048
"R08C01-10026453",0.13
"R01C01-10013776",0.13
"R02C01-10013783",0.130096
"R03C01-10030767",0.113048
"R05C01-10031683",0.130192
"R06C01-10030745",0.13
"R01C01-10013126",0.226
"R02C01-10013187",0.13
"R04C01-10013189",0.178
"R05C01-10013190",0.113
"R06C01-10013191",0.178
"R07C01-10013165",0.13
"R08C01-10013167",0.130048
"R01C01-10024491",0.226
"R02C01-10024065",0.113
"R03C01-10024064",0.13
"R05C01-10022683",0.13
"R07C01-10024583",0.178
"R01C01-10024008",0.13
"R02C01-10021394",0.178
"R04C01-10024586",0.13
"R05C01-10024645",0.113065
"R06C01-10024646",0.13
"R07C01-10028146",0.13
"R08C01-10020892",0.13
"R01C01-10009114",0.177952
"R02C01-10013194",0.13
"R03C01-10012982",0.177808
"R04C01-10013171",0.226
"R05C01-10013814",0.13
"R06C01-10013815",0.13
"R07C01-10013816",0.13
"R01C01-10028138",0.178144
"R02C01-10028689",0.221872
"R03C01-10027056",0.13
"R04C01-10027120",0.177415
"R05C01-10028639",0.13
"R07C01-10026161",0.13
"R08C01-10027232",0.13
"R01C01-10022719",0.06526
"R02C01-10029027",0.130048
"R05C01-10027233",0.178
"R06C01-10027234",0.13
"R07C01-10027235",0.178
"R08C01-10027237",0.178
"R01C01-10013072",0.178
"R02C01-10013136",0.226
"R03C01-10013781",0.13
"R04C01-10012985",0.13
"R05C01-10013086",0.13
"R06C01-10013087",0.13
"R07C01-10013088",0.130096
"R08C01-10013257",0.178
"R01C01-10028451",0.178
"R02C01-10027669",0.178
"R03C01-10030678",0.13
"R04C01-10027127",0.13
"R05C01-10028671",0.13
"R06C01-10028459",0.113
"R07C01-10023711",0.13
"R08C01-10030719",0.178
"R01C01-10036200",0.130096
"R03C01-10036108",0.178
"R04C01-10035246",0.113
"R05C01-10035913",0.178
"R06C01-10035935",0.13
"R07C01-10035461",0.065
"R08C01-10035239",0.11339
"R01C01-10028511",0.13
"R02C01-10028512",0.178
"R04C01-10028599",0.178
"R05C01-10027241",0.13
"R06C01-10029366",0.11313
"R07C01-10029367",0.113065
"R08C01-10029368",0.178
"R01C01-10036157",0.13
"R02C01-10036192",0.178
"R03C01-10035423",0.178
"R04C01-10035744",0.13
"R05C01-10034743",0.13
"R06C01-10035443",0.0676
"R01C01-10036182",0.178
"R02C01-10036177",0.13
"R04C01-10036179",0.178
"R05C01-10036171",0.13
"R06C01-10036241",0.13
"R07C01-10029918",0.06578
"R08C01-10036564",0.178
"R01C01-10032389",0.13
"R03C01-10033140",0.177904
"R04C01-10032388",0.178
"R05C01-10032669",0.178
"R06C01-10031542",0.13
"R07C01-10027249",0.13
"R08C01-10031658",0.130048
"R01C01-10028590",0.178
"R02C01-10028592",0.178
"R04C01-10028478",0.178
"R08C01-10027153",0.13
"R02C01-10035424",0.13
"R03C01-10035428",0.13
"R05C01-10035884",0.178
"R08C01-10035667",0.065048
"R01C01-10035479",0.13
"R02C01-10035942",0.13
"R03C01-10036353",0.13
"R04C01-10035154",0.178
"R05C01-10035565",0.177616
"R06C01-10036113",0.13
"R07C01-10036409",0.130048
"R08C01-10035482",0.13
"R02C01-10027733",0.178
"R03C01-10029735",0.178
"R04C01-10027509",0.178048
"R05C01-10028586",0.178
"R06C01-10028216",0.13
"R07C01-10029804",0.161065
"R08C01-10024995",0.13
"R02C01-10027145",0.178
"R03C01-10028475",0.178
"R04C01-10029848",0.178
"R05C01-10028500",0.178144
"R08C01-10024371",0.177952
"R01C01-10024198",0.177952
"R03C01-10036107",0.065
"R04C01-10035919",0.226
"R05C01-10036347",0.112314
"R06C01-10034725",0.065195
"R07C01-10036201",0.13
"R08C01-10031741",0.13
"R01C01-10036308",0.13
"R02C01-10036307",0.13
"R03C01-10036301",0.113
"R04C01-10033767",0.178
"R05C01-10036305",0.226
"R06C01-10031973",0.13
"R01C01-10036115",0.06695
"R02C01-10035917",0.178
"R03C01-10034735",0.178
"R04C01-10035025",0.178
"R06C01-10036369",0.13
"R07C01-10036372",0.13
"R08C01-10036380",0.178
"R02C01-10028680",0.13
"R05C01-10029728",0.178
"R06C01-10028486",0.13
"R07C01-10028554",0.178
"R01C01-10030861",0.13
"R02C01-10030003",0.177952
"R04C01-10031145",0.177616
"R05C01-10030726",0.178
"R06C01-10028097",0.177952
"R07C01-10031146",0.178
"R08C01-10028533",0.065195
"R01C01-10035936",0.13
"R02C01-10035340",0.06552
"R03C01-10035341",0.178
"R04C01-10035342",0.178
"R05C01-10033929",0.13
"R06C01-10035985",0.13
"R08C01-10036193",0.226
"R01C01-10036180",0.178
"R02C01-10034658",0.13
"R04C01-10033782",0.178
"R05C01-10034655",0.113624
"R06C01-10034718",0.178
"R07C01-10032316",0.13
"R08C01-10034659",0.13
"R01C01-10035907",0.13
"R04C01-10036103",0.065455
"R05C01-10027267",0.17776
"R07C01-10035437",0.13
"R08C01-10035446",0.178
"R01C01-10032751",0.178
"R03C01-10027111",0.178
"R06C01-10032665",0.065
"R07C01-10033143",0.13
"R03C01-10033066",0.226
"R04C01-10032638",0.130144
"R05C01-10028629",0.13
"R07C01-10028625",0.178
"R08C01-10032080",0.13
"R01C01-10035444",0.225904
"R02C01-10035481",0.178048
"R04C01-10035330",0.13
"R05C01-10036014",0.178
"R06C01-10034465",0.13
"R07C01-10036275",0.13
"R01C01-10028203",0.06526
"R04C01-10028607",0.13
"R05C01-10028192",0.13
"R06C01-10028502",0.178
"R07C01-10027072",0.178
"R08C01-10028501",0.13
"R01C01-10032643",0.178
"R02C01-10032387",0.130096
"R04C01-10032674",0.06513
"R05C01-10032433",0.065548
"R06C01-10032846",0.13
"R07C01-10028633",0.065178
"R08C01-10023718",0.178
"R01C01-10028494",0.130048
"R02C01-10028098",0.178
"R03C01-10027252",0.13
"R04C01-10028595",0.178
"R05C01-10029724",0.13
"R06C01-10029650",0.177808
"R07C01-10028495",0.065065
"R01C01-10028973",0.13
"R02C01-10030445",0.178
"R03C01-10027248",0.13
"R04C01-10032788",0.177952
"R05C01-10028626",0.13
"R06C01-10031117",0.178
"R07C01-10026951",0.178
"R08C01-10033361",0.226
"R02C01-10028479",0.178
"R04C01-10028189",0.178
"R05C01-10028238",0.13
"R06C01-10028405",0.13
"R01C01-10034033",0.13
"R02C01-10034034",0.13
"R03C01-10034072",0.178
"R04C01-10034013",0.226
"R05C01-10034041",0.178
"R06C01-10035593",0.113
"R07C01-10034680",0.13
"R08C01-10034453",0.13
"R01C01-10036383",0.178
"R02C01-10034748",0.113
"R03C01-10034747",0.065065
"R04C01-10034746",0.178
"R05C01-10035452",0.13
"R06C01-10030332",0.13
"R01C01-10023915",0.178
"R02C01-10023956",0.130048
"R05C01-10022655",0.178
"R07C01-10024013",0.17824
"R08C01-10022728",0.13
"R01C01-10024519",0.13
"R03C01-10024423",0.178
"R04C01-10024424",0.112811
"R06C01-10024372",0.065065
"R08C01-10024011",0.13
"R01C01-10035903",0.13
"R02C01-10036110",0.065325
"R03C01-10036104",0.130048
"R04C01-10035904",0.178
"R05C01-10035180",0.130048
"R07C01-10036105",0.226
"R08C01-10032359",0.178
"R01C01-10025545",0.13
"R02C01-10022694",0.13
"R03C01-10025376",0.226
"R05C01-10025874",0.06669
"R06C01-10024641",0.113692
"R07C01-10025875",0.13
"R08C01-10025876",0.065
"R01C01-10033144",0.130048
"R02C01-10032662",0.178
"R03C01-10026942",0.161
"R04C01-10032610",0.13
"R05C01-10029685",0.13
"R07C01-10030901",0.13
"R08C01-10033366",0.065
"R01C01-10029524",0.13
"R02C01-10032653",0.178
"R03C01-10028632",0.178
"R04C01-10032755",0.178
"R05C01-10025552",0.13
"R06C01-10027157",0.130096
"R07C01-10031251",0.13
"R08C01-10031986",0.178
"R01C01-10028188",0.130048
"R02C01-10028162",0.13
"R03C01-10028158",0.178
"R04C01-10028213",0.11417
"R05C01-10029793",0.178
"R06C01-10029747",0.178
"R07C01-10028444",0.178
"R08C01-10028160",0.130144
"R01C01-10030248",0.13
"R02C01-10030551",0.130048
"R03C01-10032732",0.06513
"R04C01-10028627",0.13
"R05C01-10033148",0.13
"R07C01-10028634",0.225904
"R08C01-10032754",0.13
"R01C01-10013826",0.226
"R02C01-10013827",0.178
"R03C01-10013829",0.178
"R04C01-10013828",0.13
"R05C01-10013830",0.178
"R06C01-10013831",0.130144
"R07C01-10013132",0.178
"R08C01-10037798",0.13
"R01C01-10024518",0.13
"R02C01-10024523",0.178
"R03C01-10024525",0.178
"R04C01-10022427",0.178
"R05C01-10024620",0.113192
"R07C01-10024497",0.113325
"R08C01-10022690",0.178
"R02C01-10024031",0.130288
"R03C01-10024019",0.13
"R04C01-10023977",0.130096
"R05C01-10024029",0.178
"R06C01-10024516",0.178
"R01C01-10026885",0.178
"R02C01-10027184",0.13
"R03C01-10027185",0.13
"R04C01-10027186",0.178048
"R05C01-10027187",0.178
"R06C01-10027201",0.13
"R08C01-10028707",0.13
"R01C01-10027209",0.130192
"R02C01-10027210",0.13
"R04C01-10026709",0.13
"R07C01-10026716",0.178
"R01C01-10030656",0.13
"R02C01-10027064",0.178
"R03C01-10030880",0.178
"R04C01-10025291",0.13
"R05C01-10030690",0.226
"R06C01-10027814",0.13
"R07C01-10027208",0.178
"R08C01-10026225",0.13
"R01C01-10030958",0.178048
"R02C01-10030584",0.13
"R03C01-10030718",0.178
"R05C01-10030060",0.130048
"R06C01-10028199",0.13
"R07C01-10030715",0.178
"R08C01-10031203",0.113147
"R01C01-10029025",0.130048
"R02C01-10028109",0.130144
"R03C01-10028107",0.13
"R04C01-10028110",0.13
"R05C01-10026145",0.178
"R06C01-10027205",0.13
"R08C01-10027206",0.13
"R01C01-10028457",0.178
"R02C01-10026144",0.225952
"R04C01-10026713",0.178
"R05C01-10028037",0.178048
"R06C01-10027200",0.178
"R07C01-10027204",0.065243
"R08C01-10027640",0.113161
"R01C01-10027659",0.226
"R02C01-10027710",0.13
"R03C01-10029361",0.13
"R04C01-10029362",0.13
"R05C01-10024023",0.130048
"R06C01-10026671",0.13
"R07C01-10024026",0.13
"R01C01-10028550",0.178
"R02C01-10028197",0.131968
"R03C01-10027063",0.13
"R04C01-10027062",0.129285
"R05C01-10030730",0.178
"R06C01-10030835",0.13
"R07C01-10030702",0.13
"R08C01-10030093",0.13
"R01C01-10027077",0.13
"R02C01-10028126",0.13
"R03C01-10028578",0.178048
"R04C01-10026753",0.065
"R07C01-10028114",0.161
"R01C01-10022722",0.178
"R02C01-10022726",0.17774
"R04C01-10026199",0.13
"R05C01-10027519",0.13
"R06C01-10028210",0.178
"R08C01-10028211",0.065
"R02C01-10029680",0.226
"R04C01-10030482",0.13
"R06C01-10030480",0.178
"R07C01-10030481",0.178
"R01C01-10028541",0.13
"R03C01-10027660",0.13
"R04C01-10028557",0.13
"R06C01-10028445",0.178
"R07C01-10028447",0.13
"R08C01-10028559",0.13
"R05C01-10030095",0.13
"R06C01-10030703",0.13
"R01C01-10030760",0.06578
"R04C01-10028679",0.130048
"R06C01-10031539",0.130048
"R07C01-10030787",0.065048
"R08C01-10030235",0.13
"R01C01-10030228",0.178096
"R02C01-10030087",0.13
"R03C01-10030090",0.130528
"R04C01-10030676",0.178
"R05C01-10030680",0.13
"R06C01-10030674",0.13
"R08C01-10030653",0.138112
"R01C01-10030704",0.13
"R02C01-10022737",0.065195
"R03C01-10030684",0.123483
"R04C01-10030681",0.174928
"R05C01-10030701",0.130192
"R07C01-10030708",0.178
"R08C01-10027123",0.13
"R01C01-10026754",0.13
"R02C01-10029359",0.178
"R03C01-10028579",0.13
"R05C01-10028580",0.13
"R06C01-10028581",0.13
"R07C01-10028582",0.178
"R08C01-10028462",0.178
"R01C01-10024039",0.12948
"R02C01-10024654",0.178
"R03C01-10024650",0.226
"R04C01-10024648",0.178
"R05C01-10024649",0.178
"R06C01-10024508",0.13
"R07C01-10024522",0.06773
"R01C01-10030712",0.225904
"R02C01-10030713",0.112856
"R03C01-10030714",0.13
"R04C01-10028482",0.178
"R05C01-10030717",0.130144
"R06C01-10026734",0.13
"R07C01-10030721",0.178
"R08C01-10030720",0.178
"R01C01-10032642",0.13
"R03C01-10030899",0.130048
"R05C01-10032849",0.177856
"R07C01-10028628",0.178
"R08C01-10031561",0.13
"R01C01-10027135",0.178
